race,lon,lat
Hispanic,-121.90293455601108,37.33344715501668
Hispanic,-121.91010342322619,37.38212308440309
White,-121.92286927122696,37.305965872011065
Hispanic,-121.87401343958379,37.332316393749124
Hispanic,-121.90971923049182,37.314246263639454
Hispanic,-121.7978433484948,37.31692614862306
Hispanic,-121.91626363990382,37.322981893794314
Hispanic,-121.82211658605023,37.37320508263688
White,-121.86783397829355,37.24170660629546
Asian,-121.89266437178385,37.346298619599054
Hispanic,-121.79878644498693,37.32427307765962
Hispanic,-121.83386884516061,37.29479819997967
Hispanic,-121.8759111220881,37.31433031551706
Hispanic,-121.82707411172335,37.34351894981231
Black,-121.78126092117458,37.29898997204073
Hispanic,-121.80628968759613,37.27008863244545
Hispanic,-121.87204568829007,37.34187563007026
Hispanic,-121.84172612438647,37.381749155507094
White,-121.93775380930234,37.26270419949417
White,-122.12233866336132,37.37735986148548
Hispanic,-121.84650195144344,37.33453074333394
White,-121.78128213658421,37.24672810992796
Black,-121.90061592234917,37.26664676465891
Asian,-121.92804847915498,37.34892376990125
Hispanic,-121.8496380985652,37.33274718701166
White,-121.77697832563372,37.2258723285776
Hispanic,-121.83449667604857,37.379755784263025
White,-121.87371922541469,37.288183271437056
Black,-121.89026694594202,37.33733091249492
Hispanic,-121.83400631895374,37.35155113364118
Hispanic,-121.88490438498488,37.316218087270194
White,-121.88330376278468,37.312912071628034
Hispanic,-121.87584909385396,37.268214094876505
White,-121.93565910496096,37.32917435762416
Hispanic,-121.84380101797369,37.353295656993
Hispanic,-121.82186615897012,37.24659148903692
Hispanic,-121.8942270414695,37.33698626621717
Hispanic,-121.79253410111701,37.36444117212492
White,-121.8760725304805,37.318577251884356
Hispanic,-121.79270019681687,37.35022559264549
Black,-121.87705138139017,37.320904204887334
Hispanic,-121.87511718600909,37.33249866444402
Black,-121.88354144343944,37.34866217561645
White,-121.84094378915998,37.27449394493456
Hispanic,-121.81939894593849,37.350279838341656
Hispanic,-122.10267200133966,37.396024038688005
Asian,-121.9818162525009,37.336140586742935
White,-121.94285897845306,37.358969279358625
White,-121.90972500935504,37.31388107298222
Hispanic,-121.83037920872549,37.37977361799328
White,-121.8892354820543,37.33943320114455
Hispanic,-121.82956702336608,37.29105138366957
Hispanic,-121.89124925189611,37.341963232419054
Hispanic,-121.86695853233773,37.33594216666643
White,-121.84520185211467,37.33613324057979
White,-121.88316115048922,37.295842530671294
Hispanic,-121.87909738393783,37.3579397290469
Hispanic,-121.89510673735853,37.30812607116548
Hispanic,-121.81124975609235,37.29844611693371
Hispanic,-121.76790351587461,37.3319479139288
White,-121.87244372862202,37.335895109500854
Hispanic,-121.96781816603226,37.311628665262184
Hispanic,-121.82659634502288,37.2913218623035
Hispanic,-121.86526775707051,37.343466918411096
Hispanic,-121.8436796626124,37.39381471508298
White,-121.9228002847599,37.26496920312917
Hispanic,-121.8230348142348,37.28924466147059
Hispanic,-121.82912861684092,37.37358273943855
White,-121.84387394057383,37.302267558059164
Hispanic,-121.94746907543838,37.41182894912834
Hispanic,-121.81511269480632,37.36172948240529
Asian,-121.90707535358335,37.23445349321665
Asian,-121.83004052091623,37.37907051675075
Black,-121.88396633554792,37.337368437141265
Black,-121.8558361835482,37.24601993216833
Hispanic,-121.96216769031246,37.40913825155667
Black,-122.02591592872048,37.387202905572934
Hispanic,-122.0307186893034,37.35559167448429
Asian,-121.84429566345052,37.38142724641266
Black,-121.77657677534651,37.29905291046835
White,-121.76933369799013,37.24830648411821
White,-121.99643341111592,37.35007206148133
Hispanic,-121.80544695733275,37.351881008986965
Black,-121.9603518101183,37.40740144947949
Hispanic,-121.86064932045393,37.33712846825921
White,-121.83278178767682,37.37086653803251
Hispanic,-121.8230667156197,37.31876759840359
Black,-121.79724483552224,37.353183549010424
Hispanic,-121.88168389889483,37.359735607869546
Asian,-121.88336822191852,37.39419299293231
Hispanic,-121.94805008327758,37.343013212885374
Asian,-121.95084643560966,37.30090080626812
Hispanic,-121.79293211717521,37.30761666037222
Hispanic,-121.95311050395415,37.3002018486728
Hispanic,-121.84313114988082,37.33800801895082
White,-121.86514015282513,37.40645738810973
Hispanic,-121.88326275607648,37.3028747159509
Hispanic,-121.86187576321004,37.33741421502333
Hispanic,-121.85070014740187,37.37414176639018
Hispanic,-121.84472997085788,37.33633066979594
Hispanic,-121.80877371876949,37.34289981535827
Hispanic,-121.77938165749946,37.24173465249555
Hispanic,-121.85305179068044,37.24639220583767
Asian,-121.86587711872924,37.33707414911169
Hispanic,-121.95519869779493,37.294233376207806
White,-121.91795637394989,37.26214237756444
White,-121.98094286136362,37.308886229951085
White,-121.90880126914134,37.26280321173132
Black,-121.95305503261295,37.29589351131674
Asian,-121.8528735149325,37.40098319771293
White,-121.88671560155193,37.33562581482476
Hispanic,-121.83325508562436,37.25174610573108
Hispanic,-122.02808864714747,37.387587809016445
Hispanic,-121.82907930421351,37.37884757405031
Asian,-121.87340166259033,37.43260091286377
Black,-121.9318419266353,37.31067601292719
Hispanic,-121.81772862380672,37.37333423008115
Black,-121.94070128449961,37.272590930559005
Black,-121.88037702040764,37.342900440430455
Asian,-121.84878999071633,37.30108514225154
Hispanic,-121.86190132484028,37.3370489230594
Hispanic,-121.87249352952416,37.32425179530954
Hispanic,-121.96456838138332,37.312007735159746
White,-121.8940887921159,37.36212567376174
White,-121.87370511276801,37.32020681861638
Hispanic,-121.86176792600274,37.35008100787623
White,-121.88783100001783,37.32818892914668
Hispanic,-121.98953697818325,37.365524260443415
Hispanic,-121.80380750656802,37.248528447197664
Hispanic,-121.94982562294905,37.358722668218356
Hispanic,-121.83636450008296,37.322550735788305
Hispanic,-121.84239001747095,37.284681672668775
Hispanic,-121.87898616160187,37.319857278025346
Hispanic,-121.91569887106847,37.32451043975164
White,-121.88666108469705,37.33498995911367
Hispanic,-121.82353861164978,37.34202309353363
White,-121.87913726043294,37.3369889445022
Asian,-121.77957438811106,37.31429192287546
Asian,-121.79338868254906,37.332448386850956
White,-121.84447392420522,37.36141023670701
White,-121.83960174780131,37.270872954391024
Asian,-121.85123218754401,37.311306795260464
Hispanic,-121.90938064430756,37.32291929965456
Hispanic,-121.84392927557668,37.37222475525196
Hispanic,-121.80915005134086,37.37251913573656
Hispanic,-121.80749391483965,37.350983697385786
Hispanic,-121.94312540413641,37.26810347138507
Black,-121.8767868648846,37.30939427497517
White,-122.03889380954925,37.382611088296805
Hispanic,-121.91716022592823,37.3821843323991
Black,-121.83846199632723,37.27823587146867
Hispanic,-121.86266069923597,37.358354209271354
White,-121.92903097751486,37.31082260852636
Hispanic,-121.80491232087356,37.260366815321746
Hispanic,-121.87769479001359,37.3183513143458
Hispanic,-121.83598709614367,37.347707569860574
Black,-121.91362265127819,37.45658944859185
Hispanic,-121.83944133759891,37.3381022486766
White,-121.96574067595317,37.33660864912385
Hispanic,-121.83814201358794,37.33028969779009
White,-122.02590029355662,37.38322285468898
Black,-121.81847220445906,37.31209565343744
Hispanic,-121.87514510366371,37.37388000012094
White,-121.82482315366562,37.232176529615025
Black,-121.83258449854665,37.26327544519817
Hispanic,-121.86362843629182,37.30559510479907
Hispanic,-121.83772603117251,37.319696611135925
Hispanic,-121.81631969620567,37.36274137851443
White,-121.8771340418361,37.322959018245896
Hispanic,-121.92979243088975,37.309775980464416
White,-121.94694371222951,37.26057383760681
Asian,-121.8845507470034,37.34189380967129
Asian,-121.82170880106695,37.316714429818454
Hispanic,-121.7682094161972,37.22818428053829
Hispanic,-121.88434732989677,37.33355775198633
Hispanic,-121.92807609509198,37.3085648681302
White,-121.8707798323112,37.342711261016795
Hispanic,-121.96338197254524,37.399798860937395
White,-122.05760534101206,37.383913491057726
Hispanic,-121.86958112946674,37.353314934609486
White,-121.88765911662584,37.251715373908226
Hispanic,-121.83544434222563,37.327463146836884
Hispanic,-121.82952792067266,37.33962896729341
Hispanic,-121.83058380786983,37.328788929602176
Hispanic,-121.85545531252987,37.24988208808324
Black,-121.97858164042596,37.3530256974052
Hispanic,-121.97074380909147,37.265969772712204
White,-121.89051209528104,37.34468033717049
Hispanic,-121.76517724098971,37.23708024613122
Hispanic,-122.09083934240456,37.393246106941064
White,-121.92472992619666,37.29865666036615
Hispanic,-121.82233642548196,37.25438437040519
Hispanic,-121.87674136856427,37.326200618873365
Hispanic,-121.84665700879712,37.30065561622258
Hispanic,-121.87383233874323,37.32153337545206
Hispanic,-121.86806030552009,37.32073293314565
Hispanic,-121.97207966697111,37.3519383542068
White,-121.831570196397,37.26185002613694
Hispanic,-121.98543508755733,37.29114893379206
Hispanic,-121.84227727575241,37.346680670510864
White,-121.90030165580148,37.35246978281193
Hispanic,-121.88190189213428,37.324254012166264
White,-121.88776906231597,37.336437044666354
Hispanic,-122.06108619309302,37.405709889282775
White,-121.91535609651692,37.24433889031212
Hispanic,-121.99087559873077,37.36006766704487
White,-121.9704889666505,37.33809377143403
White,-121.88797804646757,37.34023621274179
White,-122.07085060037812,37.351934295402764
Hispanic,-121.78491790163486,37.32118316873405
Hispanic,-122.01363876737787,37.39047091197204
Hispanic,-121.98875273345107,37.35364817582544
White,-121.8525573330961,37.242793029832484
Hispanic,-121.87841983252528,37.30245273062334
Asian,-121.81622138047486,37.361116639792826
Hispanic,-121.87588093911916,37.32679338175761
White,-121.96091873010832,37.29027148455624
White,-121.96017062772181,37.25204362259616
Hispanic,-121.84017385327708,37.324512002893314
Hispanic,-121.82190466910983,37.367780003571355
Asian,-121.85037947482876,37.32248591002132
Hispanic,-121.85075708638637,37.358511030782466
Hispanic,-121.85932806867274,37.33938902242222
Hispanic,-121.83846421416867,37.36446823575979
Black,-121.96642973104079,37.27305059585025
Hispanic,-121.80287008444802,37.34746344661293
Hispanic,-121.8543280647901,37.3965715027223
Hispanic,-121.88860910633646,37.33534852785778
White,-121.85421540322974,37.25139670539824
Black,-121.80963779977469,37.346340531182896
Hispanic,-121.83556540216826,37.31904872495698
Hispanic,-122.03935998380551,37.358586727820914
Hispanic,-121.86439540302383,37.3970067810157
Hispanic,-121.82353213975483,37.27891861663977
Hispanic,-121.9181124638725,37.26160190652188
Hispanic,-121.96465801317275,37.294052527951244
Black,-121.9405232087048,37.41289415268767
White,-121.83174222284464,37.29941705491758
Hispanic,-121.82105675441707,37.34819397336685
White,-121.9104452266741,37.32359506414388
White,-122.09326800073922,37.378575098989096
Hispanic,-121.86176560906252,37.343611896199576
Hispanic,-121.85597089964796,37.352708088408356
White,-121.70192062011316,37.17832724658245
Hispanic,-121.8389878977834,37.359385713767466
White,-122.03596847487097,37.26098092808357
White,-121.8960843121589,37.353110732284975
Black,-121.94203782720305,37.28511210577556
Black,-121.86027916679042,37.36408710946341
Black,-121.88082818903062,37.40679907982345
Hispanic,-121.88004412138807,37.33791468699902
Hispanic,-121.87787051368583,37.3228524249232
Hispanic,-121.88515660479466,37.33662085893253
Hispanic,-121.85777617608629,37.31706556383673
Hispanic,-121.9100948158423,37.32395455273787
Hispanic,-121.8496264693554,37.384582070033204
Hispanic,-121.88587789900498,37.337626359996186
White,-121.94350665046878,37.341183122009625
Black,-121.93231886859881,37.33373405635321
Hispanic,-121.85790756530508,37.33636351988792
Hispanic,-121.88695023798844,37.24860709320498
Hispanic,-122.0172613540565,37.38768543258905
Hispanic,-121.91860916083381,37.314095310001214
Hispanic,-121.87954923830361,37.28360825856503
Hispanic,-121.82835765356897,37.25720578679322
Black,-121.94983181514566,37.29903052285357
Hispanic,-121.8631198105219,37.348762140418366
Hispanic,-122.0188826166961,37.36662241860987
Hispanic,-121.85944726150305,37.365849240279786
White,-121.90111915109397,37.4607491761964
White,-121.87083350246836,37.36721743872613
Hispanic,-121.81991531086085,37.2174621644277
Asian,-121.87995967207708,37.32665674339782
Hispanic,-122.032051057402,37.34847665789615
White,-121.87541924007613,37.24728909873945
Hispanic,-121.8172223608187,37.35799061860449
Hispanic,-122.03842723329106,37.3803180141323
Hispanic,-121.97564257597148,37.28934725189819
Hispanic,-121.8308613398482,37.32990912039105
White,-122.00043069187085,37.39986588271084
Hispanic,-121.83534797444621,37.37208467643759
Hispanic,-121.799832561114,37.27063406547029
Hispanic,-121.83804643352875,37.34428570713514
White,-121.90462245371616,37.33289315549171
Asian,-121.84616316580318,37.325493176739336
Hispanic,-122.039039879773,37.330444170610875
Hispanic,-121.88772089274563,37.36619554799418
Black,-121.87332240125166,37.322068075603845
Hispanic,-121.88146024458703,37.3547453850273
White,-121.8382632380292,37.28139437198323
Hispanic,-121.98526667355209,37.28358991009451
Hispanic,-121.8303145100651,37.38363711717092
Hispanic,-121.79133167759527,37.314118637002096
White,-121.92227588423609,37.27125207926181
Hispanic,-121.88169239235914,37.293419940259966
Hispanic,-121.91631788409603,37.32043302897253
Hispanic,-121.8483752759279,37.30994829532488
White,-121.84378160050058,37.253701451678985
Black,-121.88614358132108,37.3323617510557
Hispanic,-121.91367340251837,37.434839864839326
Hispanic,-121.87704488821889,37.322853271469846
Hispanic,-121.85074897910388,37.31861080465097
White,-121.94403254311466,37.27610963995871
White,-121.82809209052388,37.37135466988828
Hispanic,-121.85640635781184,37.37114681590068
White,-121.82999663035153,37.386213550730595
Hispanic,-121.84829171305994,37.37112431914131
Hispanic,-121.8082233694939,37.351772617642766
White,-121.93348284498046,37.278882426596816
Hispanic,-121.97897492620291,37.3696408025345
Hispanic,-121.90077427339139,37.23369744890897
White,-121.89518042191604,37.2668132298489
White,-121.88205201607829,37.31099646019084
Hispanic,-121.88140753682869,37.33040707735002
White,-121.89816978764648,37.2944048926931
Hispanic,-121.76667439185172,37.23956596764362
White,-121.88278251858085,37.33348848302876
Hispanic,-121.87885594113918,37.43445149416966
White,-121.88034067865013,37.25295124001032
Hispanic,-121.84269911196807,37.3605468089451
Hispanic,-121.81566870471292,37.31679723729078
Hispanic,-121.8291411830413,37.34680946338163
Black,-121.99785396326591,37.39081668001808
Asian,-121.75789810941063,37.22894152123688
Hispanic,-121.81021045820918,37.26137965940662
Asian,-122.00033331113538,37.35829169193153
White,-121.86091087828086,37.35296760495078
White,-121.98614273193071,37.31548150894366
White,-121.84810085985266,37.24028853033139
Asian,-121.83184871123957,37.311940125138314
